n_sim,l,s,cr_mean,glv_mean,div
0.0,0.51,10.0,38.706726849910034,4.26967252657167,0.0
0.0,0.51,15.0,0.0,0.0,1.0
0.0,0.51,20.0,0.0,0.0,1.0
0.0,0.51,25.0,0.0,0.0,1.0
0.0,0.51,30.0,0.0,0.0,1.0
0.0,0.51,35.0,0.0,0.0,1.0
0.0,0.51,40.0,0.0,0.0,1.0
0.0,0.51,45.0,0.0,0.0,1.0
0.0,0.51,50.0,0.0,0.0,1.0
0.0,0.51,55.0,0.0,0.0,1.0
0.0,0.56,10.0,30.161466318169282,3.129515049811195,0.0
0.0,0.56,15.0,0.0,0.0,1.0
0.0,0.56,20.0,0.0,0.0,1.0
0.0,0.56,25.0,0.0,0.0,1.0
0.0,0.56,30.0,0.0,0.0,1.0
0.0,0.56,35.0,0.0,0.0,1.0
0.0,0.56,40.0,0.0,0.0,1.0
0.0,0.56,45.0,0.0,0.0,1.0
0.0,0.56,50.0,0.0,0.0,1.0
0.0,0.56,55.0,0.0,0.0,1.0
0.0,0.6100000000000001,10.0,0.0,0.0,1.0
0.0,0.6100000000000001,15.0,0.0,0.0,1.0
0.0,0.6100000000000001,20.0,0.0,0.0,1.0
0.0,0.6100000000000001,25.0,0.0,0.0,1.0
0.0,0.6100000000000001,30.0,0.0,0.0,1.0
0.0,0.6100000000000001,35.0,0.0,0.0,1.0
0.0,0.6100000000000001,40.0,0.0,0.0,1.0
0.0,0.6100000000000001,45.0,0.0,0.0,1.0
0.0,0.6100000000000001,50.0,0.0,0.0,1.0
0.0,0.6100000000000001,55.0,0.0,0.0,1.0
0.0,0.66,10.0,28.169704416404066,2.0379103221120047,0.0
0.0,0.66,15.0,0.0,0.0,1.0
0.0,0.66,20.0,0.0,0.0,1.0
0.0,0.66,25.0,0.0,0.0,1.0
0.0,0.66,30.0,0.0,0.0,1.0
0.0,0.66,35.0,0.0,0.0,1.0
0.0,0.66,40.0,0.0,0.0,1.0
0.0,0.66,45.0,0.0,0.0,1.0
0.0,0.66,50.0,0.0,0.0,1.0
0.0,0.66,55.0,0.0,0.0,1.0
0.0,0.7100000000000001,10.0,0.0,0.0,1.0
0.0,0.7100000000000001,15.0,0.0,0.0,1.0
0.0,0.7100000000000001,20.0,0.0,0.0,1.0
0.0,0.7100000000000001,25.0,0.0,0.0,1.0
0.0,0.7100000000000001,30.0,0.0,0.0,1.0
0.0,0.7100000000000001,35.0,0.0,0.0,1.0
0.0,0.7100000000000001,40.0,0.0,0.0,1.0
0.0,0.7100000000000001,45.0,0.0,0.0,1.0
0.0,0.7100000000000001,50.0,0.0,0.0,1.0
0.0,0.7100000000000001,55.0,0.0,0.0,1.0
0.0,0.76,10.0,0.0,0.0,1.0
0.0,0.76,15.0,0.0,0.0,1.0
0.0,0.76,20.0,0.0,0.0,1.0
0.0,0.76,25.0,0.0,0.0,1.0
