n_sim,l,s,cr_mean,glv_mean,div
0.0,0.85,20.0,0.0,0.0,1.0
0.0,0.85,25.0,12.282780885880163,0.040401416466115274,0.0
0.0,0.85,30.0,8.253048294237862,0.041694103805116435,0.0
0.0,0.85,35.0,8.49079617347379,0.048545425950747595,0.0
0.0,0.85,40.0,8.32808427890463,0.03888643002798078,0.0
0.0,0.85,45.0,6.898656995796504,0.024200424793958723,0.0
0.0,0.85,50.0,8.131984942680196,0.04480087085934903,0.0
0.0,0.85,55.0,5.693975994190941,0.027667811476864933,0.0
0.0,0.89,10.0,26.932122805816796,0.21811868019234332,0.0
0.0,0.89,15.0,29.753589580998206,0.12898459137179333,0.0
0.0,0.89,20.0,22.44622718514242,0.062353637436836085,0.0
0.0,0.89,25.0,15.295718412375734,0.03642221864645213,0.0
0.0,0.89,30.0,12.04419361504214,0.041645311873752124,0.0
0.0,0.89,35.0,0.0,0.0,1.0
0.0,0.89,40.0,9.161858109048735,0.026556380949799972,0.0
0.0,0.89,45.0,0.0,0.0,1.0
0.0,0.89,50.0,6.191392158198868,0.032055637106345944,0.0
0.0,0.89,55.0,5.9458149137900005,0.023486048339209104,0.0
0.0,0.93,10.0,29.041067003365196,0.026061513751519227,0.0
0.0,0.93,15.0,17.159350380222126,0.014445320352073613,0.0
0.0,0.93,20.0,21.59040690984035,0.022227510419998216,0.0
0.0,0.93,25.0,11.9415718745012,0.0442823282731977,0.0
0.0,0.93,30.0,11.782836953986981,0.016551669345874646,0.0
0.0,0.93,35.0,8.70448198262065,0.04909985928614569,0.0
0.0,0.93,40.0,8.354765474751233,0.018191748921328185,0.0
0.0,0.93,45.0,6.3358401228011925,0.030910390425217076,0.0
0.0,0.93,50.0,0.0,0.0,1.0
0.0,0.93,55.0,5.231511487700261,0.01978882882020043,0.0
1.0,0.01,10.0,29.525476981695903,0.14260591417546553,0.0
1.0,0.01,15.0,22.06149141812979,0.12744714224214296,0.0
1.0,0.01,20.0,0.0,0.0,1.0
1.0,0.01,25.0,12.44780750944444,0.06145682550847389,0.0
1.0,0.01,30.0,11.961429929335301,0.06617566361990869,0.0
1.0,0.01,35.0,8.450860477717997,0.0464053830822003,0.0
1.0,0.01,40.0,10.145068939639742,0.049640142672804526,0.0
1.0,0.01,45.0,7.448613823888324,0.044593056525327836,0.0
1.0,0.01,50.0,5.9788359956646335,0.037521394947463704,0.0
1.0,0.01,55.0,0.0,0.0,1.0
1.0,0.05,10.0,40.29755072270292,0.18699434855251798,0.0
1.0,0.05,15.0,0.0,0.0,1.0
1.0,0.05,20.0,16.066746985574518,0.12801436517730252,0.0
1.0,0.05,25.0,14.621554650387395,0.1284658657908791,0.0
1.0,0.05,30.0,10.43394252463271,0.07084423160256585,0.0
1.0,0.05,35.0,10.081070430386685,0.06889256735590228,0.0
1.0,0.05,40.0,7.46665234838756,0.06695944788461614,0.0
1.0,0.05,45.0,7.3616979024201035,0.055555904330718206,0.0
1.0,0.05,50.0,5.4083496537116025,0.04581797022857992,0.0
1.0,0.05,55.0,5.230581083113562,0.05101300984567672,0.0
1.0,0.09,10.0,39.25105837534368,0.20265092326203504,0.0
1.0,0.09,15.0,22.408490196654498,0.12530206925956403,0.0
1.0,0.09,20.0,15.034942612723402,0.10139451104329966,0.0
1.0,0.09,25.0,12.459538125851106,0.08910642872890374,0.0
1.0,0.09,30.0,8.170103817109275,0.050478518892301184,0.0
1.0,0.09,35.0,8.837533378008407,0.07960192487048419,0.0
1.0,0.09,40.0,9.874519129280724,0.05541478085700123,0.0
1.0,0.09,45.0,7.888725001549822,0.08396178077229223,0.0
1.0,0.09,50.0,6.1351884288876235,0.05549257058107677,0.0
1.0,0.09,55.0,0.0,0.0,1.0
1.0,0.13,10.0,59.18230031188203,0.25504687940328535,0.0
1.0,0.13,15.0,19.57975631751361,0.11524346005552587,0.0
1.0,0.13,20.0,18.106153515013624,0.12451471464946229,0.0
1.0,0.13,25.0,15.204622925216286,0.1079267427182749,0.0
1.0,0.13,30.0,12.144850363392347,0.07485339177835587,0.0
1.0,0.13,35.0,10.278431327517586,0.08195667616599538,0.0
1.0,0.13,40.0,7.243147721870793,0.07832449367132288,0.0
1.0,0.13,45.0,6.912047172147762,0.05132041046929817,0.0
1.0,0.13,50.0,5.718749308336731,0.056664480810302065,0.0
1.0,0.13,55.0,5.018596299762302,0.05994788655610254,0.0
1.0,0.17,10.0,32.54494992805202,0.2875473270412422,0.0
1.0,0.17,15.0,23.459680682554062,0.12097961429089907,0.0
1.0,0.17,20.0,24.118438655713636,0.16676306564760904,0.0
1.0,0.17,25.0,11.891280939231455,0.11736092075957966,0.0
